1399490001	8
1399490081	9
1399490151	8
1399490351	9
1399490391	10
1399490501	9
1399490541	7
1399490560	8
1399490661	7
1399490861	8
1399491131	9
1399491151	8
1399491161	9
1399491211	8
1399491215	9
1399491481	10
1399492021	9
1399492041	8
1399492121	7
1399492171	8
1399492191	7
1399492201	8
1399492281	9
1399492301	8
1399492492	7
1399492551	8
1399492601	10
1399493031	9
1399493051	10
1399493111	8
1399493161	7
1399493191	8
1399493301	7
1399493311	8
1399493581	7
1399493741	8
1399493781	7
1399493791	8
1399493821	7
1399493831	8
1399494421	7
1399494431	8
1399494701	7
1399494841	8
1399495311	9
1399495521	8
1399495571	9
1399495612	10
1399495991	9
1399496031	11
1399496071	10
1399496161	9
1399496691	10
1399496801	9
1399496832	11
1399496841	10
1399496861	9
1399496941	8
1399498822	7
1399499352	8
1399499402	6
1399499442	5
1399501423	4
1399501433	3
1399501673	2
1399501843	3
1399501853	4
1399502243	3
1399502273	2
1399502294	1
1399502303	0
1399528376	1
1399530476	2
1399533106	3
1399534556	2
1399535876	1
1399536497	2
1399537270	3
1399537587	4
1399537647	3
1399537657	4
1399538847	3
1399539127	4
1399539697	3
1399540017	4
1399540398	5
1399541038	4
1399541138	5
1399541268	6
1399541449	5
1399541829	4
1399541899	5
1399542089	4
1399542099	3
1399542239	4
1399542259	3
1399542265	4
1399542379	5
1399543319	6
1399543329	5
1399543345	6
1399544119	5
1399545441	6
1399546774	5
1399547744	6
1399548024	5
1399550055	4
1399550425	3
1399550455	2
1399552476	3
1399552876	4
1399553046	5
1399553176	4
1399553486	5
1399553506	4
1399553616	3
1399553766	2
1399553934	3
1399553956	2
1399555277	3
1399555287	4
1399555587	5
1399556857	4
1399556877	5
1399557027	6
1399557897	7
1399557937	8
1399558637	7
1399558677	6
1399558697	5
1399558937	6
1399558957	7
1399558967	8
1399559077	10
1399559410	9
1399559927	10
1399560157	9
1399560417	8
1399560637	7
1399560647	8
1399560747	7
1399561557	8
1399561617	7
1399561627	8
1399561787	9
1399561807	8
1399561817	9
1399562317	10
1399562727	11
1399563027	12
1399563077	13
1399563317	14
1399563325	15
1399563367	16
1399563747	15
1399563757	16
1399564247	14
1399564297	13
1399564317	12
1399564417	13
1399564698	14
1399564868	13
1399565078	14
1399565138	16
1399565158	15
1399565408	14
1399565498	15
1399565978	16
1399566318	15
1399566328	14
1399566408	15
1399566628	14
1399567498	15
1399567518	16
1399567728	17
1399568408	18
1399568608	16
1399568618	15
1399568848	14
1399568958	15
1399569238	14
1399569248	13
1399569408	12
1399569418	11
1399569848	10
1399569858	11
1399570150	10
1399570470	11
1399570910	12
1399571080	11
1399571100	10
1399571230	11
1399571400	10
1399571750	11
1399571770	10
1399571870	11
1399571890	10
1399572210	11
1399572820	10
1399573411	9
1399573561	10
1399574582	11
1399574602	10
1399574672	9
1399575122	8
1399575562	9
1399576162	10
1399577482	11
1399578432	10
1399578442	11
1399578552	12
1399578632	11
1399578712	12
1399578772	11
1399578982	10
1399578985	11
1399579192	10
1399579262	9
1399579322	10
1399579525	9
1399579532	10
1399579672	11
1399580092	10
1399580102	9
1399580200	10
1399580422	11
1399580512	12
1399580542	13
1399581002	12
1399581192	13
1399581322	12
1399581682	13
1399581742	14
1399581832	13
1399582746	12
1399582756	13
1399582816	12
1399582886	13
1399583777	6
1399583883	7
1399583893	8
1399583973	7
1399584023	8
1399584093	7
1399584473	6
1399584563	4
1399584573	5
1399584613	6
1399585183	7
1399585283	8
1399585524	7
1399585595	8
1399588796	7
1399588966	6
1399589346	5
1399589386	4
1399589566	3
1399590396	4
1399590426	3
1399590793	2
1399590797	3
1399590977	2
1399591788	1
1399593018	0
1399593118	1
1399593469	0
1399593489	1
1399595179	2
1399595189	1
1399619522	0
1399623653	1
1399623953	2
1399624193	3
1399625393	4
1399625663	5
1399627853	6
1399628890	7
1399629081	8
1399629601	7
1399629911	8
1399630082	7
1399630451	5
1399631551	6
1399633241	7
1399633311	8
1399634151	9
1399634207	8
1399634211	9
1399635021	10
1399635652	9
1399635872	8
1399636042	7
1399636082	6
1399638882	5
1399638902	6
1399638962	7
1399640482	6
1399640782	5
1399640792	6
1399641022	7
1399641102	6
1399641902	5
1399641912	6
1399642002	7
1399642632	8
1399643162	9
1399643483	10
1399643502	9
1399643552	10
1399643592	9
1399643822	8
1399643932	7
1399644232	6
1399644249	7
1399644822	6
1399645062	7
1399645082	6
1399645232	7
1399645412	8
1399645772	9
1399646503	10
1399646552	9
1399646612	8
1399646672	9
1399646762	8
1399646952	7
1399647162	8
1399647262	9
1399647312	8
1399647762	7
1399647972	8
1399650302	7
1399650562	6
1399650598	7
1399650622	9
1399650652	8
1399650712	9
1399650812	8
1399650843	9
1399651012	8
1399651042	9
1399651202	10
1399652112	9
1399652292	10
1399652482	11
1399652582	10
1399652622	11
1399653042	10
1399653053	11
1399653112	10
1399653122	11
1399653232	12
1399653252	11
1399653298	10
1399653642	9
1399653672	8
1399653793	7
1399653802	6
1399653892	5
1399653942	6
1399654022	5
1399654073	4
1399654082	3
1399654108	4
1399654282	3
1399654342	4
1399654592	5
1399654622	4
1399654712	5
1399654842	4
1399654852	5
1399654882	4
1399654892	5
1399654912	4
1399654918	5
1399654932	6
1399654970	5
1399654992	4
1399655252	5
1399655832	6
1399655992	5
1399655998	6
1399657403	5
1399657493	6
1399657573	7
1399657743	6
1399657813	5
1399657843	4
1399658523	3
1399658553	2
1399659743	1
1399661403	2
1399663493	3
1399663653	4
1399664034	3
1399665814	4
1399665874	5
1399666064	4
1399666625	3
1399667226	4
1399667726	5
1399667866	6
1399668006	5
1399670546	4
1399670736	3
1399670746	4
1399671666	3
1399672276	2
1399673197	3
1399674617	4
1399674747	3
1399674757	4
1399674977	3
1399674987	4
1399675057	3
1399677557	4
1399677733	3
1399678187	4
1399678517	3
1399679057	2
1399679067	3
1399679638	2
1399679718	3
1399681734	4
1399681748	3
1399684638	2
1399686458	3
1399686798	2
1399688189	3
1399688519	2
1399688629	1
1399689969	2
1399691429	3
1399691679	4
1399692059	3
1399693739	2
1399702182	3
1399702452	2
1399704302	1
1399708602	2
1399710582	3
1399710852	2
1399711212	3
1399712302	4
1399712322	3
1399714533	4
1399714973	5
1399716193	4
1399717693	5
1399718243	6
1399719663	5
1399719733	6
1399719923	7
1399720243	6
1399720253	5
1399720258	6
1399722883	7
1399722943	6
1399726214	7
1399726584	8
1399726636	7
1399726784	8
1399727004	7
1399727143	8
1399728555	7
1399728584	6
1399728614	7
1399728944	6
1399731328	7
1399731354	6
1399731474	5
1399731494	6
1399731564	5
1399732144	6
1399733004	7
1399733334	6
1399733484	5
1399733734	6
1399734024	5
1399734324	6
1399734684	5
1399734694	4
1399734914	5
1399735494	4
1399735504	5
1399735674	6
1399735924	5
1399736565	4
1399737414	5
1399737724	6
1399737744	5
1399737844	4
1399739514	5
1399741125	6
1399741345	5
1399742675	4
1399742803	3
1399745625	4
1399747285	5
1399748246	4
1399748366	6
1399748497	7
1399748686	8
1399749396	9
1399749976	8
1399750086	9
1399750346	10
1399750526	11
1399751966	10
1399751976	11
1399752186	10
1399752196	11
1399752316	10
1399752326	11
1399753087	10
1399753187	9
1399753217	8
1399753347	7
1399753367	6
1399756008	5
1399756018	6
1399756418	5
1399757578	4
1399759171	3
1399759880	4
1399760370	5
1399760440	4
1399760480	5
1399760680	4
1399762020	3
1399762050	4
1399763156	5
1399764485	4
1399764935	3
1399766145	2
1399767801	3
1399769065	4
1399770475	3
1399771055	2
1399772275	1
1399797788	2
1399797808	3
1399799509	4
1399799639	5
1399799979	4
1399799989	5
1399800089	6
1399800149	7
1399800169	8
1399800189	7
1399800202	6
1399800209	7
1399800229	6
1399800479	5
1399800489	6
1399800959	7
1399801259	8
1399801319	9
1399801449	8
1399801559	9
1399801659	8
1399802549	9
1399802579	8
1399802619	7
1399802659	6
1399802689	5
1399803429	4
1399803609	3
1399803629	4
1399804179	5
1399804249	4
1399804329	3
1399805989	2
1399806159	3
1399806209	2
1399806619	4
1399806809	3
1399806919	4
1399808529	5
1399809299	4
1399811399	5
1399814290	6
1399815141	7
1399815212	8
1399815261	9
1399815322	10
1399815521	9
1399815691	10
1399815821	9
1399816091	10
1399816111	11
1399816191	10
1399816441	11
1399816481	10
1399816501	11
1399816531	12
1399816571	11
1399816581	12
1399816872	11
1399816882	12
1399817112	13
1399817392	14
1399817742	15
1399817812	14
1399817842	13
1399817902	14
1399817908	13
1399817922	12
1399818012	11
1399818132	10
1399818292	9
1399818391	8
1399818851	9
1399819351	8
1399819361	9
1399819521	8
1399820471	7
1399820621	8
1399822732	7
1399822742	9
1399825142	8
1399825702	9
1399825972	10
1399825982	9
1399825992	8
1399826052	9
1399826712	10
1399826972	9
1399826982	10
1399827532	11
1399827862	10
1399827952	11
1399827962	10
1399827972	11
1399828172	10
1399828272	11
1399829767	12
1399830362	11
1399830392	10
1399830402	11
1399830562	9
1399830732	10
1399831202	11
1399831252	10
1399832102	9
1399832312	10
1399832322	9
1399832390	8
1399832822	9
1399833672	8
1399834192	7
1399834242	6
1399834332	7
1399834352	3
1399834380	4
1399834662	5
1399834692	4
1399835242	3
1399836462	4
1399836502	5
1399837692	6
1399837802	5
1399837862	6
1399837872	7
1399837954	8
1399838022	7
1399838182	8
1399838212	9
1399839192	8
1399839842	7
1399839902	6
1399840712	7
1399840732	8
1399840837	7
1399840842	8
1399841162	7
1399841212	6
1399842222	5
1399842322	6
1399842502	7
1399843352	8
1399844132	7
1399844172	8
1399844232	7
1399844242	8
1399844872	7
1399845072	8
1399847292	7
1399847472	8
1399847532	7
1399847582	6
1399847587	7
1399847762	8
1399848653	7
1399848683	8
1399848802	7
1399848903	6
1399848913	7
1399849953	6
1399849963	7
1399850323	6
1399850824	5
1399851616	4
1399851636	3
1399852147	2
1399852187	1
1399852195	2
1399852287	1
1399853159	0
1399856571	1
1399862485	0
1399862495	1
1399863725	0
1399876532	1
1399877413	2
1399880875	3
1399881085	2
1399881705	3
1399882937	4
1399884639	0
1399884658	3
1399885838	4
1399889141	3
1399889521	2
1399891222	3
1399893073	4
1399893083	3
1399893113	2
1399894694	3
1399894794	4
1399894814	5
1399895024	4
1399895659	3
1399896535	4
1399896895	5
1399896915	6
1399897265	7
1399897435	6
1399900276	5
1399900778	6
1399900826	5
1399901086	4
1399901807	5
1399902147	4
1399902157	5
1399902247	4
1399902257	5
1399902737	4
1399902977	3
1399905068	4
1399905138	5
1399905828	6
1399906248	5
1399906259	6
1399906439	5
1399908059	4
1399908559	5
1399908579	4
1399909079	3
1399909189	4
1399909339	3
1399910699	4
1399910789	5
1399911300	4
1399911761	3
1399912211	4
1399912341	5
1399912371	6
1399912541	5
1399912752	6
1399912802	7
1399912902	6
1399913062	7
1399913362	8
1399913482	9
1399913562	8
1399914132	7
1399914642	6
1399915112	7
1399915132	8
1399915152	9
1399915402	8
1399915412	9
1399915562	10
1399915912	9
1399916492	10
1399916532	9
1399916762	10
1399916872	9
1399916882	10
1399917982	9
1399918272	10
1399918312	9
1399918362	8
1399918692	9
1399918772	8
1399919243	7
1399919332	8
1399919352	7
1399919362	8
1399919382	9
1399919522	10
1399920172	9
1399920222	10
1399920693	11
1399920773	10
1399921073	9
1399921093	8
1399922424	7
1399923284	8
1399923364	7
1399923474	6
1399923884	7
1399923904	8
1399924934	7
1399924984	8
1399925574	9
1399925704	7
1399925945	6
1399925955	7
1399926876	6
1399926886	7
1399927386	6
1399928453	7
1399928496	8
1399928586	7
1399929017	6
1399929067	5
1399929128	4
1399929147	3
1399929177	2
1399929227	1
1399933907	0
1399958847	1
1399958877	0
1399968702	1
1399971453	2
1399972453	3
1399972633	4
1399972723	3
1399973174	4
1399973184	3
1399973704	2
1399973715	3
1399974244	4
1399974664	3
1399974965	4
1399975054	3
1399975716	2
1399976136	3
1399978809	4
1399978939	5
1399978959	4
1399980289	5
1399982391	4
1399984374	3
1399984504	4
1399984614	5
1399985275	4
1399986055	5
1399986125	6
1399986145	5
1399986985	6
1399987015	5
1399987035	4
1399987085	5
1399987645	4
1399987675	3
1399987720	2
1399989608	3
1399989745	2
1399991059	3
1399991159	2
1399991169	3
1399991339	2
1399991349	3
1399991959	1
1399992329	2
1399992609	3
1399992669	4
1399993299	3
1399993349	4
1399993979	3
1399994089	2
1399994789	3
1399995369	2
1399995400	3
1399995760	2
1399995800	3
1399995830	2
1399996701	3
1399996781	4
1399997091	3
1399997221	4
1399997282	5
1399997324	6
1399997334	5
1399998207	6
1399998277	5
1399998568	6
1399998588	7
1399998758	8
1399999058	7
1399999818	6
1400000178	7
1400000238	6
1400000398	5
1400001419	6
1400001499	7
1400001689	8
1400002199	7
1400002639	6
1400002659	7
1400002705	8
1400003269	7
1400003919	8
1400004119	9
1400004289	8
1400004299	9
1400004325	8
1400004450	6
1400004741	7
1400005321	6
1400008444	7
1400008755	8
1400009775	7
1400009805	8
1400012888	9
1400012918	8
1400012928	9
1400013048	8
1400013059	9
1400013469	8
1400013990	7
1400016382	6
1400016432	5
1400016534	4
1400016543	5
1400016953	4
1400018285	3
1400018535	4
1400018645	5
1400018705	4
1400018865	5
1400018895	6
1400018936	5
1400019418	4
1400020620	5
1400021181	6
1400021442	5
1400021652	4
1400021732	5
1400024181	4
1400024213	5
1400025102	4
1400025492	5
1400025962	6
1400027082	5
1400027092	4
1400027582	3
1400027742	2
1400027752	1
1400027762	2
1400028373	1
1400032105	0
1400032115	1
1400032226	0
1400032235	1
1400032885	0
1400043934	1
1400044555	2
1400044595	3
1400045345	2
1400045375	3
1400045595	2
1400045745	1
1400045765	0
1400045772	1
1400046156	0
1400058046	1
1400058206	0
1400063641	1
1400064165	2
1400067979	3
1400068340	2
1400068610	1
1400068650	0
1400069511	1
1400069672	0
1400069691	1
1400072026	0
1400075018	1
1400075188	2
1400075919	1
1400076910	2
1400077260	1
1400077271	2
1400082149	3
1400082820	4
1400083821	5
1400083831	6
1400083842	7
1400084041	6
1400084051	7
1400084082	6
1400084088	7
1400084161	6
1400084321	5
1400084331	6
1400084741	7
1400084871	6
1400084952	5
1400085693	4
1400086813	3
1400086824	4
1400086843	5
1400086873	4
1400086883	5
1400086903	4
1400086913	5
1400087773	4
1400088124	3
1400088145	2
1400089244	3
1400090374	4
1400090384	5
1400090994	6
1400091094	7
1400091216	6
1400091425	7
1400091455	8
1400091545	9
1400091555	8
1400091605	9
1400091815	10
1400091905	11
1400091985	10
1400091995	11
1400092926	10
1400093666	9
1400093766	10
1400094116	11
1400095216	9
1400095237	11
1400095417	10
1400095547	9
1400095597	8
1400095707	9
1400095998	8
1400096198	7
1400096410	6
1400096420	5
1400097301	4
1400098432	5
1400098683	4
1400101561	5
1400102465	6
1400102475	7
1400102495	6
1400102745	5
1400103256	4
1400106440	3
1400106450	4
1400106630	3
1400106910	2
1400107080	1
1400107220	0
1400112735	1
1400112755	0
1400113545	1
1400113565	0
1400121628	1
1400121638	2
1400121768	0
1400144607	1
1400145298	2
1400146620	3
1400147290	2
1400150433	1
1400150724	0
1400151035	1
1400154276	0
1400159419	1
1400159489	0
1400159649	1
1400159830	2
1400160230	3
1400160610	2
1400161714	3
1400161964	2
1400163854	1
1400163864	2
1400164004	3
1400164014	2
1400164104	1
1400164575	2
1400164615	3
1400164742	2
1400164755	3
1400164785	2
1400164945	1
1400166055	2
1400168038	3
1400168619	2
1400168629	1
1400168679	2
1400168699	3
1400171180	4
1400171530	3
1400171897	4
1400172552	5
1400175013	6
1400175173	7
1400175364	8
1400175734	7
1400175744	8
1400176314	9
1400176334	10
1400176564	9
1400176814	8
1400176944	7
1400176964	8
1400177005	7
1400177014	8
1400177355	7
1400177535	6
1400177595	7
1400177625	8
1400177795	7
1400178215	6
1400178866	7
1400179097	8
1400179137	9
1400179177	8
1400179457	7
1400180548	8
1400180888	9
1400181008	10
1400181038	9
1400181048	10
1400181068	9
1400181077	8
1400181128	7
1400181408	8
1400181969	9
1400182299	10
1400182399	9
1400182427	8
1400183030	7
1400183040	8
1400183110	9
1400183380	8
1400184022	9
1400185704	8
1400186455	7
1400187846	8
1400188676	7
1400189116	8
1400189186	7
1400189246	8
1400189626	7
1400189636	8
1400189686	7
1400190498	8
1400190659	7
1400190662	8
1400190930	7
1400190939	6
1400190979	5
1400191029	4
1400191039	5
1400191869	4
1400192421	3
1400193404	2
1400194556	3
1400195136	2
1400195779	1
1400195939	2
1400196000	1
1400196060	0
1400214840	1
1400222313	0
1400227341	1
1400230766	2
1400232027	3
1400232117	2
1400232198	3
1400232227	2
1400233227	1
1400234329	2
1400234539	1
1400237802	0
1400242211	1
1400242310	0
1400242651	1
1400243011	0
1400244783	1
1400244793	0
1400244933	1
1400245105	2
1400245185	3
1400245203	2
1400245787	1
1400245807	2
1400245967	3
1400246939	4
1400246969	3
1400247069	4
1400247260	5
1400247270	4
1400248170	3
1400248370	4
1400248410	5
1400249000	6
1400249530	5
1400249560	4
1400249590	3
1400249650	2
1400250010	4
1400250050	3
1400250650	4
1400251431	3
1400251561	2
1400251601	1
1400251621	0
1400252297	1
1400254119	2
1400254198	3
1400255259	2
1400255449	3
1400255539	2
1400255719	3
1400256450	2
1400257151	1
1400257451	0
1400257621	1
1400258022	0
1400259362	1
1400260304	2
1400260554	1
1400260863	0
1400263399	1
1400263749	2
1400263900	1
1400264050	0
1400264060	1
1400264101	0
1400264261	1
1400264581	0
1400266222	1
1400266402	2
1400266703	4
1400267633	5
1400267733	4
1400268153	5
1400268184	4
1400268624	5
1400268784	4
1400269094	5
1400269124	6
1400269284	7
1400269545	8
1400269584	9
1400269704	8
1400270024	9
1400270194	10
1400270414	9
1400270454	10
1400270604	9
1400270624	10
1400270654	9
1400270734	10
1400270754	11
1400270944	10
1400271144	9
1400271154	10
1400271164	11
1400271364	12
1400271504	13
1400271528	14
1400271604	15
1400271714	14
1400271864	15
1400271885	14
1400272104	15
1400272334	16
1400272445	15
1400272515	14
1400272645	15
1400272715	16
1400272785	17
1400273095	18
1400273195	17
1400273405	16
1400273456	17
1400273489	16
1400273496	17
1400273607	16
1400273687	15
1400273767	16
1400273807	15
1400273887	14
1400273987	13
1400273997	12
1400274167	13
1400274207	12
1400274277	11
1400274307	10
1400274387	9
1400274537	8
1400274547	9
1400274747	10
1400274987	11
1400275007	10
1400275157	9
1400275983	10
1400276407	11
1400276759	12
1400276789	11
1400276950	10
1400276989	11
1400277000	10
1400277170	11
1400277198	10
1400277240	11
1400277300	10
1400277420	9
1400277800	8
1400278000	9
1400278070	8
1400278210	9
1400278700	8
1400278940	7
1400279120	8
1400279311	7
1400279371	8
1400279451	7
1400282544	6
1400282554	7
1400282724	6
1400282744	7
1400282824	8
1400284146	7
1400285029	6
1400285109	5
1400285650	6
1400285660	5
1400285912	4
1400286462	5
1400286732	4
1400288577	5
1400289597	4
1400289607	5
1400290047	4
1400290057	5
1400290247	4
1400290657	3
1400290737	2
1400293932	1
1400294494	0
1400304465	1
1400304599	0
1400309072	1
1400309384	0
1400314863	1
1400315163	0
1400315855	1
1400315975	0
1400316226	1
1400317127	0
1400319158	1
1400319208	2
1400319498	3
1400319808	2
1400319848	3
1400319918	4
1400320038	3
1400320536	2
1400320568	3
1400320808	2
1400320958	1
1400321076	2
1400321188	1
1400321208	2
1400321468	1
1400321568	2
1400321616	1
1400322168	2
1400322238	1
1400322318	3
1400322378	2
1400322710	3
1400323341	4
1400323471	3
1400325772	4
1400325972	3
1400326002	4
1400326472	3
1400327012	2
1400331477	3
1400331507	4
1400331557	3
1400331667	2
1400333679	3
1400333689	4
1400333699	3
1400333830	4
1400334541	5
1400334641	6
