76561198025524624	23
76561198081521400	4
76561197976732818	19
76561198125373683	3
76561197984359391	1
76561197973869938	2
76561198057075651	8
76561198134055847	1
76561198125347268	2
76561197981118755	24
76561197988138570	19
76561198042215460	0
76561198131504587	-2
76561198135644045	-2
76561198010078993	-3
76561198132290020	4
76561198061238736	0
76561197973941090	-11
76561198036327426	9
76561198029774102	57
76561197992237745	1
76561198086009382	-1
76561198122281042	-2
76561198096673394	1
76561198003203336	0
76561198010990696	4
76561198018706464	-1
76561198055988532	-2
76561197981301862	-68
76561197979070449	2
76561197979585484	-26
76561198086277657	2
76561198033439939	6
76561198113076172	0
76561198036562394	0
76561198058667933	-2
76561198060491246	1
76561198122846559	0
76561198133972921	2
76561198024704555	18
76561197975609462	16
76561198119129456	1
76561198089778916	1
76561198094574501	0
76561198101648330	-2
76561198031035783	4
76561198131309077	2
76561198121670824	3
76561198126173021	2
76561197978067122	4
76561198116310860	4
76561198075161300	1
76561198130637070	1
76561198035373051	5
76561198026533239	1
76561198134042641	1
76561198133558238	1
76561198077943843	-1
76561198083690158	-1
76561198136397968	3
76561198075093797	-2
76561198072362780	1
76561197988137180	-1
76561198024708039	-3
76561198076300174	-1
76561197962969541	-1
76561198113827218	-6
76561198127608891	2
76561198001373512	0
76561198126652095	1
76561197993193008	0
76561198019214031	-3
76561198031035307	-3
76561198038657408	3
76561198024108963	1
76561198130114992	-1
76561198059872861	6
76561198094082252	6
76561198020458725	2
76561198043301855	-2
76561198015890117	1
76561198061844883	-20
76561198015809945	1
76561197990117716	20
76561198090855550	1
76561198030640340	-4
76561197987509424	1
76561198006817776	-1
76561198067008275	1
76561198015504065	-1
76561198084185408	-3
76561198111645850	-3
76561198068324141	-1
76561198026607306	-13
76561198015522391	-12
76561198019710872	-4
76561198134794670	-5
76561198069332364	-3
76561197978472093	1
76561197985233880	0
76561197961535193	-3
76561198082809274	1
76561198034396924	-6
76561198040680216	-2
76561198008602453	1
76561198074819164	1
76561198016438091	6
76561198061717979	0
76561198080637918	5
76561197988562063	2
76561197991902736	6
76561198004778417	-1
76561198067206018	-1
76561198036329407	-2
76561198030247364	3
76561198102977187	1
76561198065912027	2
76561198061412192	0
76561198115125849	-76
76561198129096910	-2
76561198028020384	-12
76561198037330033	-3
76561197963420489	-2
76561198111924499	-1
76561198047338586	-5
76561197975661285	-5
76561198136316680	0
76561198088588311	-4
76561198066917989	2
76561198068947205	-3
76561198126852593	-17
76561198057025428	-6
76561198092526592	-1
76561198018517845	1
76561198075766326	-22
76561198051209192	-1
76561198009291959	4
76561198124464018	-11
76561198026778130	-1
76561198096667402	1
76561198087430467	3
76561198103765152	0
76561198127839833	0
76561198109142286	0
76561198129337976	0
76561198039830186	5
76561198014138236	2
76561197966150295	3
76561198081827272	2
76561198127529619	-1
76561197996739207	-3
76561198020974096	1
76561198014037357	1
76561198124525498	-1
76561197987271202	-9
76561198121055341	-1
76561198071268044	-1
76561197967969465	-2
76561198061331116	-1
76561198048722996	1
76561198084905700	4
76561198007230371	4
76561198080631521	0
76561198040813359	0
76561198058378495	0
76561198123963443	1
76561198006328258	2
76561197995719135	-3
76561198131007920	0
76561197983014305	-23
76561198068727916	-215
76561198036085119	-2
76561197988922153	0
76561198000971918	-3
76561197998643923	-10
76561198131497696	-1
76561198061374948	4
76561198040960945	1
76561198127599072	-2
76561198079662698	-1
76561198057862960	-1
76561198013614034	0
76561197978264352	3
76561197977604787	5
76561198055461827	3
76561198020237496	-1
76561198123132413	14
76561198085144105	-7
76561198116369089	2
76561198136611283	0
76561197995469420	1
76561198119004265	-1
76561198049761442	1
76561198102019994	0
76561198127098488	0
76561197989068450	-12
76561198012201173	-3
76561198135311246	-3
76561197998947909	-4
76561198025657957	0
76561198131833948	-1
76561198127176799	-7
76561198005404286	3
76561197978133066	10
76561197996686819	3
76561198018380001	5
76561197987529530	-12
76561198135852584	0
76561198042708373	0
76561198068758749	0
76561198005231005	-26
76561198036337669	0
76561198121708886	1
76561198138068008	-1
76561198096760734	-3
76561198040906174	-2
76561198126361378	2
76561198116449264	-2
76561197961978746	-9
76561198128528430	-3
76561198093004181	-1
76561198041886568	2
76561198051175425	-1
76561198039600821	-1
76561198080191930	4
76561198061072073	1
76561198118706087	-3
76561198009325891	2
76561197979519660	1
76561197973471408	0
76561198101958992	-6
76561198138248678	6
76561197965483690	1
76561198126457571	-9
76561198069348296	5
76561198017448234	-2
76561198098085397	3
76561198121298830	0
76561198019365525	1
76561198064811825	4
76561197983971328	1
76561198104943873	1
76561198118655067	1
76561198124224769	-6
76561198120363353	3
76561198105842162	0
76561198124360053	0
76561198065080729	5
76561198077750240	3
76561198062604621	2
76561198035609927	10
76561198127746229	-4
76561198125873969	-2
76561198054810902	-1
76561198134296172	-6
76561198014212039	0
76561197975058516	0
76561198134373187	1
76561198057226177	1
76561198037756336	-3
76561198118830681	1
76561198085578944	3
76561198128312599	2
76561198067824571	-2
76561198124361109	-2
76561198062874769	1
76561198126131261	0
76561197961000144	-1
76561198114732546	1
76561198029700841	11
76561197998290143	1
76561198024215625	1
76561198123122298	-2
76561197980967956	0
76561198129973747	2
76561197961690838	1
76561198130320037	2
76561198051741153	2
76561198107202349	1
76561198124612302	-4
76561198064307684	2
76561198125370520	-2
76561198070503684	-7
76561197986816794	-1
76561198058955579	1
76561198044660570	-53
76561198075466790	-2
76561198117226215	-36
76561198033171763	1
76561198108906958	2
76561198125445566	-1
76561198093228845	-1
76561198129166280	-2
76561198041393429	-4
76561198060022765	-1
76561198125583376	-7
76561197998313874	-3
76561198063810148	-2
76561198061374820	-1
76561197964010371	-2
76561198075890266	-2
76561198024366834	-1
76561198011564141	-1
76561198052366106	-1
76561198068108767	-1
76561198127382936	-2
76561198104003098	-3
76561197981783378	4
76561198132732421	-1
76561198006872832	0
76561197971281976	1
76561198024047733	-3
76561198128270910	1
76561198045081107	4
76561198118795849	0
76561198125317875	-7
76561198077611189	-4
76561198045636615	3
76561197992732243	1
76561198084014527	1
76561198023730672	0
76561198044961926	3
76561198138282680	4
76561198068411940	6
76561198068622688	1
76561198073595296	2
76561198051487671	1
76561197982395425	0
76561198047977919	-2
76561198056932972	0
76561198126465936	-1
76561198068452536	1
76561198135827784	-1
76561198073028484	-1
76561198127344045	-2
76561197986663693	-2
76561197978238551	0
76561198051873938	-1
76561198014611682	-1
76561198068200777	-1
76561197991691254	2
76561198035797125	-1
76561197975101342	0
76561198110788609	1
76561198123705548	2
76561197963364915	-1
76561198070529803	0
76561197983183417	-1
76561198084652647	-2
76561198041650992	-1
76561198066896788	-1
76561198119275224	1
76561198068483974	-8
76561198122628583	1
76561198126279310	9
76561198081369673	0
76561198109554420	-1
76561198081729816	1
76561198133129135	6
76561198125950875	-2
76561198061894098	-4
76561197994258108	-1
76561198054423291	-15
76561198127061163	-21
76561198115830658	6
76561198037603569	1
76561197998189267	1
76561198052375792	-3
76561198124919947	2
76561198122089505	0
76561198047390405	-1
76561198042041068	8
76561198044165652	-1
76561198122222065	0
76561198090563274	1
76561198009929478	-1
76561198069995480	0
76561197998769865	1
76561198045764174	-1
76561198125293660	1
76561198026652635	4
76561198013450652	1
76561198055742202	1
76561198125887105	-3
76561198035765170	0
76561197965957112	1
76561198133123359	3
76561198103731828	-2
76561198129879531	0
76561198084017717	-1
76561197984015857	-2
76561198136049655	-9
76561197972349951	1
76561198137704349	4
76561198138494114	1
76561198122465092	-1
76561198125206677	-1
76561198021194172	0
76561198045692924	0
76561198064763473	-1
76561197982119147	0
76561198077310320	-5
76561197962862312	4
76561198095906402	1
76561198089296908	2
76561198017645687	-1
76561198126253715	3
